ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
星门板,gt.bwMetaGeneratedplate.25201,11716,25201,<empty>
钔板,gt.bwMetaGeneratedplate.25091,11716,25091,<empty>
锘板,gt.bwMetaGeneratedplate.25092,11716,25092,<empty>
六硼化镧板,gt.bwMetaGeneratedplate.11358,11716,11358,1xRadio;2xMetallum;3xVitreus
苦土板,gt.bwMetaGeneratedplate.32237,11716,32237,<empty>
氮化硅板,gt.bwMetaGeneratedplate.11353,11716,11353,<empty>
μ合金板,gt.bwMetaGeneratedplate.11351,11716,11351,1xMachina;1xPermutatio;1xInstrumentum;5xMetallum;1xIgnis
坡莫合金板,gt.bwMetaGeneratedplate.11350,11716,11350,1xInstrumentum;5xMetallum;1xIgnis
二硅化钼板,gt.bwMetaGeneratedplate.25071,11716,25071,1xTenebrae;1xInstrumentum;2xMetallum
IrOsSm板,gt.bwMetaGeneratedplate.12320,11716,12320,<empty>
氟金云母板,gt.bwMetaGeneratedplate.104,11716,104,<empty>
𬭊板,gt.bwMetaGeneratedplate.25075,11716,25075,<empty>
𬭳板,gt.bwMetaGeneratedplate.25076,11716,25076,<empty>
阿岱姆钢板,gt.bwMetaGeneratedplate.96,11716,96,1xOrdo;1xVitreus;1xIgnis;2xMetallum
亚稳态鿫板,gt.bwMetaGeneratedplate.10111,11716,10111,<empty>
高耐久性复合钢板,gt.bwMetaGeneratedplate.92,11716,92,1xTenebrae;1xMachina;1xMagneto;3xRadio;1xOrdo;6xMetallum;1xAer;1xInstrumentum
氟石板,gt.bwMetaGeneratedplate.91,11716,91,1xTutamen;1xSano;2xPerditio
钌铱合金板,gt.bwMetaGeneratedplate.90,11716,90,1xMachina;2xMetallum
泰伯利亚板,gt.bwMetaGeneratedplate.89,11716,89,<empty>
镀铑钯板,gt.bwMetaGeneratedplate.88,11716,88,3xMetallum
铑板,gt.bwMetaGeneratedplate.78,11716,78,<empty>
碳化钽铪板,gt.bwMetaGeneratedplate.11503,11716,11503,<empty>
鿭板,gt.bwMetaGeneratedplate.25094,11716,25094,<empty>
铹板,gt.bwMetaGeneratedplate.25093,11716,25093,<empty>
掺铈镥铝石榴石（Ce:LuAG）板,gt.bwMetaGeneratedplate.11499,11716,11499,<empty>
ABS塑料板,gt.bwMetaGeneratedplate.25024,11716,25024,<empty>
锿板,gt.bwMetaGeneratedplate.25090,11716,25090,<empty>
锫板,gt.bwMetaGeneratedplate.25089,11716,25089,<empty>
钫板,gt.bwMetaGeneratedplate.25088,11716,25088,<empty>
鿬板,gt.bwMetaGeneratedplate.25087,11716,25087,<empty>
砹板,gt.bwMetaGeneratedplate.25086,11716,25086,<empty>
𫟷板,gt.bwMetaGeneratedplate.25085,11716,25085,<empty>
调律源金板,gt.bwMetaGeneratedplate.10112,11716,10112,<empty>
钌板,gt.bwMetaGeneratedplate.64,11716,64,<empty>
富集硅岩合金板,gt.bwMetaGeneratedplate.10110,11716,10110,2xRadio;2xNebrisum;2xOrdo;5xMetallum
稀有金属合金板,gt.bwMetaGeneratedplate.10109,11716,10109,1xMachina;1xNebrisum;5xMetallum
鿏板,gt.bwMetaGeneratedplate.25080,11716,25080,<empty>
𬭶板,gt.bwMetaGeneratedplate.25079,11716,25079,<empty>
对立合金板,gt.bwMetaGeneratedplate.10106,11716,10106,1xTutamen;4xRadio;9xMetallum;3xNebrisum;1xVitreus;1xIgnis
光素板,gt.bwMetaGeneratedplate.10105,11716,10105,1xLucrum;1xInstrumentum;2xMetallum
大力合金板,gt.bwMetaGeneratedplate.10104,11716,10104,1xTutamen;1xMachina;1xRadio;1xVolatus;1xInstrumentum;5xMetallum
钛钼合金β-C板,gt.bwMetaGeneratedplate.10103,11716,10103,1xTutamen;1xMachina;1xRadio;1xVolatus;1xInstrumentum;2xMetallum
阿瑟锡板,gt.bwMetaGeneratedplate.10102,11716,10102,1xRadio;1xNebrisum;3xVenenum;1xVitreus;5xMetallum
流明板,gt.bwMetaGeneratedplate.10101,11716,10101,1xInstrumentum;2xMetallum
HSLA钢板,gt.bwMetaGeneratedplate.25072,11716,25072,1xTutamen;1xRadio;1xGelum;1xInstrumentum;2xMetallum
信素板,gt.bwMetaGeneratedplate.10099,11716,10099,3xMachina
氯化锂板,gt.bwMetaGeneratedplate.10098,11716,10098,1xPannus;2xPotentia;2xAqua;1xVitreus
MAR-Ce-M200特种钢板,gt.bwMetaGeneratedplate.10097,11716,10097,1xTutamen;1xElectrum;1xMachina;1xRadio;1xVolatus;1xInstrumentum;5xMetallum;1xIgnis
MAR-M200特种钢板,gt.bwMetaGeneratedplate.10096,11716,10096,1xTutamen;1xElectrum;1xMachina;1xVolatus;1xInstrumentum;5xMetallum;1xIgnis
BArTiMaEuSNeK板,gt.bwMetaGeneratedplate.43,11716,43,1xTutamen;4xPraecantatio;1xRadio;4xVitreus;2xAer;2xMetallum;1xIgnis;1xPotentia
钙板,gt.bwMetaGeneratedplate.40,11716,40,1xTutamen;1xSano
锎板,gt.bwMetaGeneratedplate.39,11716,39,<empty>
精金合金板,gt.bwMetaGeneratedplate.10085,11716,10085,1xRadio;1xNebrisum;5xMetallum
耐热铬铁合金-903板,gt.bwMetaGeneratedplate.10084,11716,10084,1xTutamen;1xVolatus;1xInstrumentum;5xMetallum;1xIgnis
锆锡合金-2板,gt.bwMetaGeneratedplate.10083,11716,10083,1xMachina;1xVitreus;5xMetallum;1xIgnis
锆锡合金-4板,gt.bwMetaGeneratedplate.10082,11716,10082,1xMachina;1xVitreus;5xMetallum
钍-232板,gt.bwMetaGeneratedplate.30,11716,30,<empty>
聚醚醚酮板,gt.bwMetaGeneratedplate.25047,11716,25047,<empty>
锗-钨氮化物板,gt.bwMetaGeneratedplate.25046,11716,25046,<empty>
钙铁辉石板,gt.bwMetaGeneratedplate.25,11716,25,1xTutamen;1xTenebrae;1xSano;1xAer;5xMetallum
镁橄榄石板,gt.bwMetaGeneratedplate.24,11716,24,1xTenebrae;1xSano;1xAer;2xMetallum
铁橄榄石板,gt.bwMetaGeneratedplate.23,11716,23,1xTenebrae;1xAer;5xMetallum
岩盐板,gt.bwMetaGeneratedplate.22,11716,22,<empty>
锂辉石板,gt.bwMetaGeneratedplate.21,11716,21,<empty>
盐板,gt.bwMetaGeneratedplate.20,11716,20,<empty>
红锆石板,gt.bwMetaGeneratedplate.19,11716,19,1xTenebrae;1xAer;2xMetallum
𬭛板,gt.bwMetaGeneratedplate.25078,11716,25078,<empty>
𫟼板,gt.bwMetaGeneratedplate.25081,11716,25081,<empty>
𬬭板,gt.bwMetaGeneratedplate.25082,11716,25082,<empty>
鿔板,gt.bwMetaGeneratedplate.25083,11716,25083,<empty>
镆板,gt.bwMetaGeneratedplate.25084,11716,25084,<empty>
铝电气石板,gt.bwMetaGeneratedplate.9,11716,9,1xTenebrae;1xVolatus;1xAer;1xLux;5xVitreus;2xMetallum;1xAqua
钒镁电气石板,gt.bwMetaGeneratedplate.8,11716,8,1xTenebrae;1xRadio;1xAer;1xLux;5xVitreus;1xAqua;2xMetallum
铬铝电气石板,gt.bwMetaGeneratedplate.7,11716,7,1xTenebrae;1xMachina;1xAer;1xLux;5xVitreus;2xMetallum;1xAqua
锌钍合金板,gt.bwMetaGeneratedplate.10053,11716,10053,1xRadio;1xSano;2xMetallum
氟铁电气石板,gt.bwMetaGeneratedplate.5,11716,5,1xTenebrae;1xVolatus;1xAer;1xLux;2xPerditio;5xVitreus;5xMetallum
立方氧化锆板,gt.bwMetaGeneratedplate.4,11716,4,1xAer
锆板,gt.bwMetaGeneratedplate.3,11716,3,<empty>
泡铋板,gt.bwMetaGeneratedplate.1,11716,1,1xInstrumentum;1xAer;2xMetallum
红石比较器,item.comparator,404,32767,2xMachina;2xOrdo;2xInvidia
黄瓜,item.cucumberItem,6964,0,2xMessis;1xFames
淡水,item.freshwaterItem,6863,0,1xAqua
茶叶作物,tile.pamtealeafCrop,2946,0,3xMessis
深板岩瓦,tile.etfuturum.deepslate_tiles,2529,32767,2xTerra
錾制深板岩,tile.etfuturum.chiseled_deepslate,2529,4,1xTerra;1xOrdo
涂蜡的锈蚀铜活板门,tile.etfuturum.waxed_weathered_copper_trapdoor,2614,0,4xMetallum;1xPermutatio;1xMachina;1xMotus
钋粉,item.itemDustPolonium,8312,0,2xMetallum;1xPerditio;1xRadio
深色橡木活板门,tile.trapdoor_dark_oak,3941,0,2xArbor;1xMotus
铀-232粒,item.itemNuggetUranium232,8365,0,1xMetallum
草莓作物,tile.pamstrawberryCrop,2921,0,3xMessis
~~ERROR~~,~~ERROR~~,5020,32767,2xVinculum
仙人掌,tile.cactus,81,0,3xHerba;1xAqua;1xPerditio
镄块,block.Fermium.standard,3392,0,10xMetallum;7xRadio
赛特斯石英块,tile.appliedenergistics2.BlockQuartz,584,32767,<empty>
炼狱砖,tile.railcraft.brick.infernal.brick,1112,32767,4xTerra;2xIgnis;2xSpiritus
地狱圆石,tile.railcraft.brick.infernal.cobble,1112,5,2xTerra;2xIgnis;2xSpiritus;2xPerditio
蚀刻地狱方块,tile.railcraft.brick.infernal.etched,1112,4,2xTerra;2xIgnis;2xSpiritus;2xLucrum
地狱方块,tile.railcraft.brick.infernal.block,1112,2,2xTerra;2xIgnis;2xSpiritus;2xOrdo
音乐唱片,item.record,2265,0,4xSensus;4xAer;4xPraecantatio;4xLucrum
扭曲之木,tile.BlockWarpwoodLog,3793,0,4xArbor
仪祭匕首,item.witchery:arthana,6562,0,6xLucrum;2xMetallum;2xVitreus;1xTelum
龙锭,item.draconicevolution:draconiumIngot,10142,0,1xMetallum
致密海珀珍板,item.itemPlateDenseHypogen,8438,0,2xMetallum;1xFabrico;1xGloria
硒螺丝,item.itemScrewSelenium,8240,0,3xInstrumentum;1xFabrico;1xOrdo
迷宫地图核心,item.mazeMapFocus,6433,32767,4xPraecantatio;8xSensus;4xOrdo
柳木活板门,tile.trapdoor.willow,826,0,2xArbor;1xMotus
紫檀木楼梯,tile.stair.amaranth,807,0,1xArbor
橡木门,item.doorWood,324,32767,4xArbor
橡木门,item.doorWood,324,0,1xMachina;1xMotus;4xArbor
海珀珍螺栓,item.itemBoltHypogen,8431,0,1xInstrumentum
tile.TFNagastoneStairsMossyLeft.32767.name,tile.TFNagastoneStairsMossyLeft.32767,1969,32767,1xPermutatio;1xHerba;2xTerra
去皮丛林木,tile.etfuturum.stripped_jungle_wood,2481,3,4xArbor
去皮白桦木,tile.etfuturum.stripped_birch_wood,2481,2,4xArbor
去皮云杉木,tile.etfuturum.stripped_spruce_wood,2481,1,4xArbor
去皮橡木,tile.etfuturum.stripped_oak_wood,2481,0,4xArbor
钻石护腿,item.leggingsDiamond,312,32767,21xVitreus;21xLucrum
黑色神秘花瓣,item.petal15,6070,15,1xSensus;1xHerba
红色神秘花瓣,item.petal14,6070,14,1xSensus;1xHerba
绿色神秘花瓣,item.petal13,6070,13,1xSensus;1xHerba
棕色神秘花瓣,item.petal12,6070,12,1xSensus;1xHerba
蓝色神秘花瓣,item.petal11,6070,11,1xSensus;1xHerba
紫色神秘花瓣,item.petal10,6070,10,1xSensus;1xHerba
青色神秘花瓣,item.petal9,6070,9,1xSensus;1xHerba
淡灰色神秘花瓣,item.petal8,6070,8,1xSensus;1xHerba
灰色神秘花瓣,item.petal7,6070,7,1xSensus;1xHerba
粉色神秘花瓣,item.petal6,6070,6,1xSensus;1xHerba
黄绿色神秘花瓣,item.petal5,6070,5,1xSensus;1xHerba
黄色神秘花瓣,item.petal4,6070,4,1xSensus;1xHerba
淡蓝色神秘花瓣,item.petal3,6070,3,1xSensus;1xHerba
品红色神秘花瓣,item.petal2,6070,2,1xSensus;1xHerba
橙色神秘花瓣,item.petal1,6070,1,1xSensus;1xHerba
白色神秘花瓣,item.petal0,6070,0,1xSensus;1xHerba
白千层树树苗,tile.pampaperbarkSapling,2868,0,1xArbor;2xHerba
染色 石头（黑色）,tile.extrautils:color_stone.15,457,15,4xTerra;1xSensus
染色 石头（红色）,tile.extrautils:color_stone.14,457,14,4xTerra;1xSensus
染色 石头（绿色）,tile.extrautils:color_stone.13,457,13,4xTerra;1xSensus
染色 石头（棕色）,tile.extrautils:color_stone.12,457,12,4xTerra;1xSensus
染色 石头（蓝色）,tile.extrautils:color_stone.11,457,11,4xTerra;1xSensus
染色 石头（紫色）,tile.extrautils:color_stone.10,457,10,4xTerra;1xSensus
染色 石头（青色）,tile.extrautils:color_stone.9,457,9,4xTerra;1xSensus
染色 石头（淡灰色）,tile.extrautils:color_stone.8,457,8,4xTerra;1xSensus
染色 石头（灰色）,tile.extrautils:color_stone.7,457,7,4xTerra;1xSensus
染色 石头（粉色）,tile.extrautils:color_stone.6,457,6,4xTerra;1xSensus
染色 石头（黄绿色）,tile.extrautils:color_stone.5,457,5,4xTerra;1xSensus
染色 石头（黄色）,tile.extrautils:color_stone.4,457,4,4xTerra;1xSensus
染色 石头（淡蓝色）,tile.extrautils:color_stone.3,457,3,4xTerra;1xSensus
染色 石头（品红色）,tile.extrautils:color_stone.2,457,2,4xTerra;1xSensus
染色 石头（橙色）,tile.extrautils:color_stone.1,457,1,4xTerra;1xSensus
染色 石头（白色）,tile.extrautils:color_stone.0,457,0,4xTerra;1xSensus
炼狱粉笔,item.witchery:chalkinfernal,6559,0,1xInstrumentum;1xPraecantatio;1xPerditio;4xIgnis;1xBestia
仙域水晶,tile.crystal,925,0,5xLucrum;5xLux;2xPraecantatio;5xVitreus
巫师酿造手册,item.witchery:cauldronbook,6587,0,5xCognitio;1xPraecantatio
末影粉末矿石,tile.endPowderOre,990,0,1xPraecantatio;1xTerra
蜂王浆,item.for.royalJelly,5018,0,1xLucrum;4xVictus
空罐,item.emptyLiquidCanister,4723,1001,4xMetallum;2xOrdo
菠菜,item.spinachItem,6983,0,2xMessis;1xFames
生金枪鱼,item.tunarawItem,7074,0,3xCorpus;1xVictus;1xAqua
贫铀合金螺丝,item.itemScrewStaballoy,8823,0,3xInstrumentum;1xFabrico;1xOrdo
仪式粉笔,item.witchery:chalkritual,6557,0,1xInstrumentum;1xPraecantatio;1xOrdo
深色橡木船,item.etfuturum.dark_oak_boat,6701,0,4xAqua;4xIter;3xArbor
枣椰,tile.pamDate,2891,0,3xMessis
腐化果实,item.TaintFruit,6361,32767,2xVitium;1xVenenum
金护腿,item.leggingsGold,316,32767,15xMetallum;10xLucrum;1xSuperbia
瓜子,item.sunflowerseedsItem,6943,0,2xMessis;1xFames
invalid.name,invalid,6832,0,2xVinculum
能量充电电池,ic2.itemBatChargeCrystal,4193,0,10xLucrum;14xPotentia;6xSensus
小撮鲁格诺粉,item.itemDustTinyRhugnor,9427,0,1xPerditio
中子反射板,ic2.reactorReflector,4220,1,4xMetallum;4xIgnis;2xVitreus;2xFabrico
锗螺栓,item.itemBoltGermanium,8296,0,1xInstrumentum
伯莱恩匕首,item.witchery:boline,6561,0,1xTelum;1xMetallum;1xVitreus
黑曜石,tile.obsidian,49,32767,2xTerra;2xIgnis;1xTenebrae
小撮钚,ic2.itemPlutoniumSmall,4115,0,1xMetallum
锝锭,item.itemIngotTechnetium,8304,0,<empty>
碘螺丝,item.itemScrewIodine,8255,0,3xInstrumentum;1xFabrico;1xOrdo
起源草方块,tile.originGrass,904,0,1xTerra;2xHerba
硫云,block.sulfur.cloud,783,3,1xAer;1xVolatus;1xVenenum;1xTempestas
灰云,block.ash.cloud,783,2,1xAer;1xVolatus;1xIgnis;1xTempestas
黑云,block.dark.cloud,783,1,1xAer;1xVolatus;1xAlienis;1xTempestas
云,block.normal.cloud,783,0,1xAer;1xVolatus;1xAqua;1xTempestas
液态DNA桶,item.gendustry.liquiddna.bucket,6848,0,1xEvolutio;1xMetallum
末地水晶,item.etfuturum.end_crystal,6660,0,3xPraecantatio;3xAlienis;3xSano
黏土块,tile.clay,82,32767,3xTerra;3xAqua
黑色染料,item.etfuturum.black_dye,-1,32767,1xSensus
黄绿色带釉陶瓦,tile.etfuturum.lime_glazed_terracotta,2510,0,3xTerra;1xIgnis;1xSensus
生羊肉,item.muttonrawItem,7077,0,3xCorpus;1xVictus;1xBestia
OV扫描器,ic2.itemScannerAdv,4153,0,10xFabrico;10xInstrumentum;6xCognitio;6xLux
天体钨粉,item.itemDustCelestialTungsten,8409,0,2xMetallum;1xPerditio;1xAstrum
分发魔镜,tile.blockMirrorMultiDest.0,1339,0,3xIter;2xTenebrae;2xPermutatio;2xAlienis;7xMetallum;11xCognitio
钢柱,item.steelPole,4721,0,5xMetallum;5xOrdo
碘螺栓,item.itemBoltIodine,8251,0,1xInstrumentum
混沌裂片,item.shardSliver.5,5926,5,1xPerditio
秩序裂片,item.shardSliver.4,5926,4,1xOrdo
地之裂片,item.shardSliver.3,5926,3,1xTerra
水之裂片,item.shardSliver.2,5926,2,1xAqua
火之裂片,item.shardSliver.1,5926,1,1xIgnis
风之裂片,item.shardSliver.0,5926,0,1xAer
贫瘠蜂窝,item.honeyComb,6313,32767,2xVinculum
沙石楼梯,tile.stairsSandStone,128,32767,3xTerra;3xPerditio
黑树树叶,tile.DarkLeaves,1996,32767,2xHerba;2xTenebrae
黑树树叶,tile.DarkLeaves,1996,0,1xHerba
染色 石英块（黑色）,tile.extrautils:color_quartzBlock.15,458,15,3xVitreus;3xPotentia;1xSensus
染色 石英块（红色）,tile.extrautils:color_quartzBlock.14,458,14,3xVitreus;3xPotentia;1xSensus
染色 石英块（绿色）,tile.extrautils:color_quartzBlock.13,458,13,3xVitreus;3xPotentia;1xSensus
染色 石英块（棕色）,tile.extrautils:color_quartzBlock.12,458,12,3xVitreus;3xPotentia;1xSensus
染色 石英块（蓝色）,tile.extrautils:color_quartzBlock.11,458,11,3xVitreus;3xPotentia;1xSensus
染色 石英块（紫色）,tile.extrautils:color_quartzBlock.10,458,10,3xVitreus;3xPotentia;1xSensus
染色 石英块（青色）,tile.extrautils:color_quartzBlock.9,458,9,3xVitreus;3xPotentia;1xSensus
染色 石英块（淡灰色）,tile.extrautils:color_quartzBlock.8,458,8,3xVitreus;3xPotentia;1xSensus
染色 石英块（灰色）,tile.extrautils:color_quartzBlock.7,458,7,3xVitreus;3xPotentia;1xSensus
染色 石英块（粉色）,tile.extrautils:color_quartzBlock.6,458,6,3xVitreus;3xPotentia;1xSensus
染色 石英块（黄绿色）,tile.extrautils:color_quartzBlock.5,458,5,3xVitreus;3xPotentia;1xSensus
染色 石英块（黄色）,tile.extrautils:color_quartzBlock.4,458,4,3xVitreus;3xPotentia;1xSensus
染色 石英块（淡蓝色）,tile.extrautils:color_quartzBlock.3,458,3,3xVitreus;3xPotentia;1xSensus
染色 石英块（品红色）,tile.extrautils:color_quartzBlock.2,458,2,3xVitreus;3xPotentia;1xSensus
染色 石英块（橙色）,tile.extrautils:color_quartzBlock.1,458,1,3xVitreus;3xPotentia;1xSensus
染色 石英块（白色）,tile.extrautils:color_quartzBlock.0,458,0,3xVitreus;3xPotentia;1xSensus
精炼铁柄,ic2.itemsteelshaft,4100,12,18xMetallum;5xOrdo
铁柄,ic2.itemironshaft,4100,11,27xMetallum
电动马达,ic2.itemPartEleMotor,4100,1,2xFabrico;1xMetallum;1xSano;1xTenebrae
线圈,ic2.itemPartCoil,4100,0,17xMetallum;3xFabrico;2xInstrumentum;1xMagneto
海珀珍转子,item.itemRotorHypogen,8436,0,2xMetallum;2xGloria
彩色玻璃板,item.itemPlateChromaticGlass,8444,0,2xVitreus;1xFabrico;1xPrimordium
下界石英矿石,tile.netherquartz,153,0,3xVitreus;2xInfernus
死亡之花,tile.endFlower,997,15,6xMortuus;3xPerditio;1xSensus;1xHerba
死亡之花,tile.endFlower,997,0,1xMortuus;1xPerditio;1xHerba
染色 石砖（黑色）,tile.extrautils:colorStoneBrick.15,454,15,3xTerra;1xSensus
染色 石砖（红色）,tile.extrautils:colorStoneBrick.14,454,14,3xTerra;1xSensus
染色 石砖（绿色）,tile.extrautils:colorStoneBrick.13,454,13,3xTerra;1xSensus
染色 石砖（棕色）,tile.extrautils:colorStoneBrick.12,454,12,3xTerra;1xSensus
染色 石砖（蓝色）,tile.extrautils:colorStoneBrick.11,454,11,3xTerra;1xSensus
染色 石砖（紫色）,tile.extrautils:colorStoneBrick.10,454,10,3xTerra;1xSensus
染色 石砖（青色）,tile.extrautils:colorStoneBrick.9,454,9,3xTerra;1xSensus
染色 石砖（淡灰色）,tile.extrautils:colorStoneBrick.8,454,8,3xTerra;1xSensus
染色 石砖（灰色）,tile.extrautils:colorStoneBrick.7,454,7,3xTerra;1xSensus
染色 石砖（粉色）,tile.extrautils:colorStoneBrick.6,454,6,3xTerra;1xSensus
染色 石砖（黄绿色）,tile.extrautils:colorStoneBrick.5,454,5,3xTerra;1xSensus
染色 石砖（黄色）,tile.extrautils:colorStoneBrick.4,454,4,3xTerra;1xSensus
染色 石砖（淡蓝色）,tile.extrautils:colorStoneBrick.3,454,3,3xTerra;1xSensus
染色 石砖（品红色）,tile.extrautils:colorStoneBrick.2,454,2,3xTerra;1xSensus
染色 石砖（橙色）,tile.extrautils:colorStoneBrick.1,454,1,3xTerra;1xSensus
染色 石砖（白色）,tile.extrautils:colorStoneBrick.0,454,0,3xTerra;1xSensus
哈密瓜种子,item.cantaloupeseedItem,6900,0,1xHerba
熟鸡肉,item.chickenCooked,366,32767,1xFabrico;4xCorpus;3xFames
金原矿簇,item.ItemNugget.31,4365,31,1xOrdo;4xMetallum;1xTerra;2xLucrum
朱砂原矿簇,item.ItemNugget.21,4365,21,1xOrdo;4xMetallum;1xTerra;4xPermutatio;2xVenenum
铅原矿簇,item.ItemNugget.20,4365,20,3xOrdo;5xMetallum;1xTerra
银原矿簇,item.ItemNugget.19,4365,19,1xOrdo;5xMetallum;1xTerra;2xLucrum
锡原矿簇,item.ItemNugget.18,4365,18,1xOrdo;5xMetallum;1xTerra;2xVitreus
铜原矿簇,item.ItemNugget.17,4365,17,1xOrdo;5xMetallum;1xTerra;2xPermutatio
铁原矿簇,item.ItemNugget.16,4365,16,1xOrdo;6xMetallum;1xTerra
虚空金属粒,item.ItemNugget.7,4365,7,1xMetallum
神秘粒,item.ItemNugget.6,4365,6,1xMetallum
水银液滴,item.ItemNugget.5,4365,5,1xMetallum
铅粒,item.ItemNugget.4,4365,4,1xMetallum
银粒,item.ItemNugget.3,4365,3,1xMetallum
锡粒,item.ItemNugget.2,4365,2,1xMetallum
铜粒,item.ItemNugget.1,4365,1,1xMetallum
铁粒,item.ItemNugget.0,4365,0,1xMetallum
小红萝卜,item.radishItem,6976,0,2xMessis;1xFames
深色橡木按钮,tile.etfuturum.dark_oak_button,2674,0,1xMachina
地狱疣,item.netherStalkSeeds,372,0,1xHerba;1xPraecantatio;1xInfernus
石头,tile.stone,1,0,2xTerra
血腥邪徒护胫,item.ItemLeggingsCultistPlate,4431,32767,5xMetallum;1xAlienis
铼螺栓,item.itemBoltRhenium,8266,0,1xInstrumentum
桃花心木楼梯,tile.mahoganyStairs,952,0,1xArbor
深板岩,tile.etfuturum.deepslate,2526,32767,2xTerra
深板岩,tile.etfuturum.deepslate,2526,0,2xTerra
标定剪枝器,item.for.grafterProven,5030,0,2xMetallum;1xArbor;4xInstrumentum;3xPermutatio
肉疙瘩,tile.ThaumicHorizons_flesh,10974,0,2xCorpus
蓝莓种子,item.blueberryseedItem,6894,0,1xHerba
金马铠,item.horsearmorgold,418,32767,4xTutamen;2xBestia
奥法包裹,item.ItemArcanePackage,10263,1,4xPannus
奥法包裹,item.ItemArcanePackage,10263,0,2xPannus;2xBestia;1xTutamen
贪婪箱子,tile.blockGreedyChest,1307,0,9xArbor;5xLucrum;4xAlienis;4xPermutatio;3xIter;2xPraecantatio;2xAer
闪锌星尘,tile.sphalerite.stardust,1016,1,1xTerra;3xPermutatio;3xPotentia
闪锌矿,tile.sphalerite,1016,0,1xTerra;1xVacuos
豌豆作物,tile.pampeasCrop,2965,0,3xMessis
苦力怕的头,item.skull.creeper,397,4,4xMortuus;4xSpiritus;2xPerditio;2xIgnis;2xIra
头,item.skull.char,397,3,4xMortuus;4xSpiritus;4xHumanus
僵尸的头,item.skull.zombie,397,2,4xMortuus;4xSpiritus;4xCorpus
凋灵骷髅头颅,item.skull.wither,397,1,4xMortuus;4xSpiritus;4xExanimis;4xVenenum;4xInfernus
骷髅头颅,item.skull.skeleton,397,0,4xMortuus;4xSpiritus;4xExanimis
空单元,ic2.itemCellEmpty,4196,0,2xFabrico;2xMetallum;2xVitreus
星体钛杆,item.itemRodAstralTitanium,8400,0,2xMetallum;1xInstrumentum
西兰花种子,item.broccoliseedItem,6895,0,1xHerba
桃子树苗,tile.pampeachSapling,2869,0,1xArbor;2xHerba
花盆,item.flowerPot,390,32767,2xTerra;2xIgnis
花盆,item.flowerPot,390,0,1xVacuos;1xHerba;2xTerra;2xIgnis
铼粉,item.itemDustRhenium,8260,0,2xMetallum;1xPerditio;1xAlienis
易物箱子,tile.blockEagerChest,1308,0,9xArbor;3xLucrum;1xAlienis;5xPermutatio;1xPraecantatio;3xOrdo
染色 砖块（黑色）,tile.extrautils:color_brick.15,461,15,5xTerra;5xIgnis;1xSensus
染色 砖块（红色）,tile.extrautils:color_brick.14,461,14,5xTerra;5xIgnis;1xSensus
染色 砖块（绿色）,tile.extrautils:color_brick.13,461,13,5xTerra;5xIgnis;1xSensus
染色 砖块（棕色）,tile.extrautils:color_brick.12,461,12,5xTerra;5xIgnis;1xSensus
染色 砖块（蓝色）,tile.extrautils:color_brick.11,461,11,5xTerra;5xIgnis;1xSensus
染色 砖块（紫色）,tile.extrautils:color_brick.10,461,10,5xTerra;5xIgnis;1xSensus
染色 砖块（青色）,tile.extrautils:color_brick.9,461,9,5xTerra;5xIgnis;1xSensus
染色 砖块（淡灰色）,tile.extrautils:color_brick.8,461,8,5xTerra;5xIgnis;1xSensus
染色 砖块（灰色）,tile.extrautils:color_brick.7,461,7,5xTerra;5xIgnis;1xSensus
染色 砖块（粉色）,tile.extrautils:color_brick.6,461,6,5xTerra;5xIgnis;1xSensus
染色 砖块（黄绿色）,tile.extrautils:color_brick.5,461,5,5xTerra;5xIgnis;1xSensus
染色 砖块（黄色）,tile.extrautils:color_brick.4,461,4,5xTerra;5xIgnis;1xSensus
