Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger,DisplayColumn,DisplayRow
ARTIFICE,源质输出仓（ME）,ESSENTIA_OUTPUT_HATCH_ME,INFUSION,,,0,0,10xAlienis;10xVinculum;10xStrontio;10xVacuos;10xPermutatio,,,,-15,3
ARTIFICE,守卫者铺路石,PAVEWARD,ARCANESTONE,,,0,0,6xMotus;9xBestia;3xVinculum;6xTelum,,,,6,-4
ARTIFICE,暴怒幽魂面具,MASKANGRYGHOST,ARMORFORTRESS,,,1,1,15xTutamen;12xPerditio;9xMortuus;9xAlienis;6xPraecantatio;3xFabrico,,,,-10,9
ARTIFICE,进阶魔法能源吸收,GT_MAGICABSORB2,GT_MAGICABSORB,,,0,0,10xMachina;10xCognitio;20xPotentia;10xElectrum,,,,-2,14
ARTIFICE,嗜血邪妖面具,MASKSIPPINGFIEND,ARMORFORTRESS,,,1,1,15xTutamen;12xExanimis;9xVictus;9xAlienis;6xCognitio;3xPotentia,,,,-10,10
ARTIFICE,奥术灯,ARCANELAMP,NITOR,,,0,0,6xLux;3xTenebrae;6xSensus,,,,-3,1
ARTIFICE,神秘要塞甲胄,ARMORFORTRESS,THAUMIUM;INFUSIONENCHANTMENT,,,0,0,15xFabrico;12xMetallum;9xTutamen;9xAlienis;6xCognitio;3xPotentia,,,Tutamen,-8,9
ARTIFICE,防化,GT_HAZMATENCH,INFUSIONENCHANTMENT,,,0,0,1xVitium;1xGelum;1xRadio;1xTutamen;1xVenenum,,,,-7,13
ARTIFICE,奥术风箱,BELLOWS,INFERNALFURNACE,,GADOMANCY.PSEUDO.BELLOWS;TB.BELLOWS,0,0,6xMotus;12xAer;3xPraecantatio;9xMachina,,,,-6,-2
ARTIFICE,揭示之盔,HELMGOGGLES,ARMORFORTRESS,GOGGLES,,0,0,15xTutamen;12xSensus;9xAuram;9xAlienis;6xPraecantatio;3xFabrico,,,,-9,7
ARTIFICE,符文护盾,RUNICARMOR,ENCHFABRIC,INFUSION,,0,0,15xPraecantatio;12xLucrum;9xPermutatio;9xTutamen;6xCognitio;6xAlienis;3xPotentia,,,,3,4
ARTIFICE,增广符文护盾,RUNICAUGMENTATION,RUNICARMOR,,,0,0,3xPraecantatio;3xTutamen;4xPermutatio;4xLucrum,,,,6,4
ARTIFICE,育种灯,LAMPFERTILITY,ARCANELAMP;INFUSION,,,0,0,9xBestia;3xLux;9xVictus;6xSano,,,Lux;Victus,-2,3
ARTIFICE,奥法撬棍,RC_Crowbar,THAUMIUM,,,0,0,1xInstrumentum;2xMachina;1xIter,,,,0,-4
ARTIFICE,骨弓,BONEBOW,,,,0,0,12xTelum;9xMotus;6xAer;3xExanimis,1xitem.bow@32767;1xitem.bone@0,,,-7,1
ARTIFICE,奥术石材,ARCANESTONE,,,WG.ARCANESTONE,0,0,<empty>,,,,5,-2
ARTIFICE,凶险磁石,SINSTONE,GOGGLES,,,1,1,6xAuram;3xSensus;6xTenebrae;6xAlienis,,,,6,2
ARTIFICE,风雷剑,ELEMENTALSWORD,THAUMIUM;INFUSION,,,0,0,15xInstrumentum;12xTelum;9xPotentia;6xAer;3xPraecantatio,,,,-7,5
ARTIFICE,大型源质冶炼厂,ESSENTIA_SMELTERY,INFUSION,,,0,0,10xIgnis;10xTenebrae;10xMachina;10xLucrum;10xPotentia;10xLimus,,,,-16,3
ARTIFICE,旅行者铺路石,PAVETRAVEL,ARCANESTONE,,,0,0,9xIter;6xVolatus;6xTerra;3xMotus,,,,4,-4
ARTIFICE,缸中之脑,JARBRAIN,INFUSION,,,2,1,15xLucrum;12xFames;9xExanimis;9xCognitio;6xAlienis;3xPotentia,1xitem.ItemResource@3,Thaumcraft.BrainyZombie;Thaumcraft.GiantBrainyZombie,,-5,9
ARTIFICE,魔法能源转换,GT_MAGICENERGY,ARCANEBORE,,,0,0,10xMachina;10xCognitio;20xPotentia;10xElectrum,,,,-3,10
ARTIFICE,奥术钻探机,ARCANEBORE,FOCUSEXCAVATION;INFUSION,,,0,0,15xInstrumentum;12xPerfodio;9xMachina;9xMotus;3xVacuos;6xCognitio,,,,-3,8
ARTIFICE,注魔法附魔,INFUSIONENCHANTMENT,JARBRAIN,,GADOMANCY.PSEUDO.INFUSIONENCHANTMENT;TB.INFUSIONENCHANTMENT;TXINFUSIONENCHANTMENT;WG.INFUSIONENCHANTMENT,0,0,15xInstrumentum;15xPraecantatio;12xTutamen;12xCognitio;9xTelum;12xPotentia;6xAlienis,,,,-6,11
GOLEMANCY,黏土傀儡,GOLEMCLAY,GOLEMWOOD,,,0,0,12xSpiritus;12xPermutatio;12xMotus;9xTerra;6xPraecantatio;3xAqua,,,,2,6
GOLEMANCY,傀儡升级:水,UPGRADEWATER,GOLEMBELL,,,0,0,9xSensus;6xAqua;3xPraecantatio,,,,5,1
GOLEMANCY,饕餮箱子,HUNGRYCHEST,,,,0,0,9xFames;6xVacuos;3xIter,,,,-1,0
GOLEMANCY,油脂傀儡,GOLEMTALLOW,GOLEMCLAY;TALLOW,,GADOMANCY.PSEUDO.GOLEMTALLOW,0,0,12xSpiritus;12xPermutatio;15xCorpus;9xMotus;6xPraecantatio,,,,4,6
GOLEMANCY,木头傀儡,GOLEMWOOD,GOLEMSTRAW,,,0,0,12xArbor;12xPermutatio;9xSpiritus;6xMotus;3xPraecantatio,,,,2,4
GOLEMANCY,血肉傀儡,GOLEMFLESH,GOLEMWOOD,,,2,1,12xCorpus;12xPermutatio;12xSpiritus;9xMotus;6xPraecantatio;3xMortuus,,,,4,4
GOLEMANCY,傀儡升级:地,UPGRADEEARTH,GOLEMBELL,,,0,0,9xVictus;6xTerra;3xPraecantatio,,,,6,-2
GOLEMANCY,傀儡飞镖发射器,TINYDART,,,,0,0,9xLucrum;9xVolatus;6xTelum;3xPotentia,,,Telum,5,11
GOLEMANCY,傀儡升级:火,UPGRADEFIRE,GOLEMBELL,,,0,0,9xPotentia;6xIgnis;3xPraecantatio,,,,5,-1
GOLEMANCY,傀儡升级:混沌,UPGRADEENTROPY,GOLEMBELL,,,0,0,6xCognitio;9xPerditio;3xPraecantatio,,,,7,3
GOLEMANCY,傀儡核心:使用,COREUSE,COREEMPTY;INFUSION,,thaumicenergistics.Pseudo.COREUSE,0,0,12xHumanus;12xInstrumentum;9xMachina;9xPermutatio;6xMotus;3xPraecantatio,,,,-7,0
GOLEMANCY,锏臂,TINYHAMMER,,,,0,0,9xLucrum;9xMetallum;6xTelum;3xVinculum,,,Telum,8,11
GOLEMANCY,箱子宝宝,TRAVELTRUNK,INFUSION;GOLEMWOOD,,,0,0,12xSpiritus;12xVacuos;9xArbor;6xIter;3xTerra,,,,0,4
GOLEMANCY,蝴蝶结,TINYBOWTIE,,,,0,0,9xLucrum;9xPannus;6xIter;3xPotentia,1xtile.cloth@32767,,Pannus,7,10
GOLEMANCY,傀儡使铃铛,GOLEMBELL,GOLEMSTRAW,,,0,0,<empty>,,,,3,0
GOLEMANCY,傀儡核心:排序,CORESORTING,COREEMPTY;COREFILL;INFUSION,,,0,0,12xFames;12xVacuos;12xLucrum;9xPermutatio;6xMotus;3xPraecantatio,,,,-7,2
GOLEMANCY,神秘傀儡,GOLEMTHAUMIUM,GOLEMIRON;THAUMIUM,,,0,0,12xPermutatio;12xSpiritus;12xMetallum;9xMotus;9xPraecantatio;9xTerra;6xHumanus;3xAlienis,,,,2,10
GOLEMANCY,礼帽,TINYHAT,,,,0,0,9xLucrum;9xPannus;6xVictus;3xSano,1xtile.cloth@32767,,Pannus,5,10
GOLEMANCY,毡帽,TINYFEZ,,,,0,0,9xLucrum;9xPannus;6xPotentia;3xSano,1xtile.cloth@32767,,Pannus,8,10
GOLEMANCY,傀儡核心:砍伐,CORELUMBER,COREHARVEST;ELEMENTALAXE,,,0,0,12xPotentia;12xArbor;9xInstrumentum;12xMeto;6xMotus;3xPraecantatio,,,,-1,7
GOLEMANCY,眼镜,TINYGLASSES,,,,0,0,9xLucrum;6xPannus;6xSensus;3xOrdo,1xtile.cloth@32767,,Pannus,6,10
GOLEMANCY,面甲,TINYVISOR,,,,0,0,9xLucrum;9xSensus;6xTutamen;3xCognitio,,,Tutamen,6,11
GOLEMANCY,傀儡升级:风,UPGRADEAIR,GOLEMBELL,,,0,0,9xMotus;6xAer;3xPraecantatio,,,,7,-3
GOLEMANCY,傀儡核心:垂钓,COREFISHING,COREHARVEST;INFUSION,,,0,0,12xFames;12xAqua;12xBestia;9xMeto;6xMotus;3xPraecantatio,,,,-2,7
GOLEMANCY,傀儡核心:聚集,COREGATHER,GOLEMSTRAW,,thaumicenergistics.Pseudo.COREGATHER,0,0,<empty>,,,,-3,3
GOLEMANCY,傀儡核心:收获,COREHARVEST,COREGATHER,,GADOMANCY.PSEUDO.COREHARVEST,0,0,12xMeto;12xMessis;9xIter;9xPermutatio;6xMotus;3xPraecantatio,,,,-2,5
GOLEMANCY,傀儡核心:屠宰,COREBUTCHER,COREGUARD;COREHARVEST,,,1,1,12xMeto;12xTelum;9xBestia;12xSensus;6xMotus;3xPraecantatio,,,,-3,7
GOLEMANCY,傀儡核心:守卫,COREGUARD,COREGATHER,,GADOMANCY.PSEUDO.COREGUARD,0,0,12xSensus;12xTelum;12xVinculum;9xPermutatio;6xMotus;3xPraecantatio,,,,-4,5
GOLEMANCY,高级傀儡,ADVANCEDGOLEM,INFUSION;UPGRADEAIR;UPGRADEEARTH;UPGRADEFIRE;UPGRADEWATER;UPGRADEORDER;UPGRADEENTROPY,,,3,2,15xSensus;15xVictus;12xCognitio;12xPotentia;12xPraecantatio;9xAlienis;6xMotus;3xTerra,,,,8,0
GOLEMANCY,铁甲,TINYARMOR,,,,0,0,9xLucrum;9xMetallum;6xTutamen;3xCognitio,,,Tutamen,7,11
GOLEMANCY,傀儡核心:填充,COREFILL,COREGATHER,,,0,0,9xFames;9xVacuos;9xPermutatio;6xMotus;3xPraecantatio,,,,-5,3
GOLEMANCY,傀儡脚镣,GOLEMFETTER,GOLEMSTONE,,,0,0,9xVinculum;9xMachina;6xCognitio;3xPraecantatio,,,,4,8
GOLEMANCY,稻草傀儡,GOLEMSTRAW,HUNGRYCHEST,,COREGATHER;GOLEMBELL,0,0,9xMessis;9xPermutatio;9xSpiritus;6xMotus;3xPraecantatio,,,,0,2
GOLEMANCY,傀儡核心:炼金,COREALCHEMY,CORELIQUID;INFUSION,,,0,0,12xPotentia;12xAqua;12xIter;9xPraecantatio;6xMotus;3xAlienis,,,,-9,3
GOLEMANCY,石头傀儡,GOLEMSTONE,GOLEMCLAY,,,0,0,12xSpiritus;12xPermutatio;12xMotus;9xTerra;6xPraecantatio;3xPerditio,,,,2,8
GOLEMANCY,铁质傀儡,GOLEMIRON,GOLEMSTONE,,,0,0,12xPermutatio;12xSpiritus;12xMotus;9xMetallum;9xPraecantatio;6xTerra;3xHumanus,,,,0,10
GOLEMANCY,傀儡核心:移液,CORELIQUID,COREFILL,,,0,0,12xIter;12xAqua;9xMetallum;9xPermutatio;6xMotus;3xPraecantatio,,,,-7,4
GOLEMANCY,傀儡核心:空置,COREEMPTY,COREGATHER,,,0,0,9xLucrum;9xVacuos;6xPermutatio;6xMotus;3xPraecantatio,,,,-5,1
GOLEMANCY,傀儡升级:秩序,UPGRADEORDER,GOLEMBELL,,,0,0,6xCognitio;9xOrdo;3xPraecantatio,,,,6,2
ELDRITCH,邪术启示录,ELDRITCHMAJOR,,,TMELDRITCHMAJOR,0,0,<empty>,,,,-1,0
ELDRITCH,荒古炼金炉,ADVALCHEMYFURNACE,PRIMPEARL;DISTILESSENTIA;VISPOWER,,,0,0,12xPerditio;12xAuram;9xAer;9xOrdo;6xPraecantatio;3xAlienis,,,,-2,6
ELDRITCH,虚空神秘使法袍,ARMORVOIDFORTRESS,VOIDMETAL;ENCHFABRIC;ELDRITCHMAJOR,,,0,0,15xVacuos;15xTenebrae;12xTutamen;12xPannus;9xAlienis;9xPraecantatio;6xSensus;3xMetallum,,,,0,-3
ELDRITCH,邪术揭谛,ELDRITCHMINOR,,,WG.ELDRITCHMINOR,0,0,<empty>,,,,1,0
ELDRITCH,外域,ENTEROUTER,OCULUS,,,0,0,<empty>,,,,-3,4
ELDRITCH,法杖核心:元始,FOCUSPRIMAL,ELDRITCHMINOR,,,1,1,12xAqua;12xIgnis;12xAer;9xTerra;9xOrdo;9xPerditio;6xPraecantatio;3xAlienis,,,,4,1
ELDRITCH,虚空金属撬棍,RC_Crowbar_Void,VOIDMETAL;RC_Crowbar,,,1,1,2xInstrumentum;4xMachina;2xIter,,,,2,-4
ELDRITCH,高级源质存储,ESSENTIARESERVOIR,VOIDMETAL;CENTRIFUGE;INFUSION,,GADOMANCY.PSEUDO.ESSENTIARESERVOIR,0,0,12xAqua;12xPermutatio;9xPraecantatio;9xVacuos;6xAlienis;3xTenebrae,,,,4,-3
ELDRITCH,神智检测仪,SANITYCHECK,ELDRITCHMINOR,,,0,0,12xSensus;12xCognitio;12xAlienis;9xPraecantatio;6xSano;3xVictus,,,,2,2
ELDRITCH,阿卡西记录,AKASHIC,BIG_PEARL,,,0,0,8xTerminus;16xCognitio,,,,-3,8
ELDRITCH,元始杖芯,ROD_primal_staff,FOCUSPRIMAL,ROD_silverwood_staff;ROD_bone_staff;ROD_greatwood_staff;ROD_blaze_staff;ROD_reed_staff;ROD_obsidian_staff;ROD_quartz_staff;ROD_ice_staff,TB.ROD_primal_staff,2,1,15xAqua;15xIgnis;12xAer;12xTerra;12xOrdo;9xPerditio;9xPraecantatio;6xInstrumentum;3xAlienis,1xitem.FocusPrimal@0,Thaumcraft.PrimalOrb,,6,2
ELDRITCH,开眼仪式,OCULUS,CRIMSON;ELDRITCHMAJOR,,GADOMANCY.PSEUDO.OCULUS,3,3,12xAlienis;12xCognitio;9xTenebrae;9xIter;9xPermutatio;6xVitium;3xPraecantatio,,,,-2,2
ELDRITCH,外域之启示,OUTERREV,ENTEROUTER,,,0,0,4xAlienis;4xCognitio,1xtile.blockEldritch@5;1xtile.blockEldritch@10,,,-5,3
ELDRITCH,符文石板,RUNEDTABLET,OCULUS,,OCULUS,3,2,30xAlienis;24xPraecantatio;18xSuperbia;12xSpiritus;6xInfernus,,,,-5,0
ELDRITCH,元始杵,PRIMALCRUSHER,PRIMPEARL,VOIDMETAL;ELEMENTALPICK;ELEMENTALSHOVEL,,0,0,12xPraecantatio;12xAlienis;12xInstrumentum;9xLucrum;9xPerditio;9xPerfodio;6xTelum;3xVacuos,,,,2,5
ELDRITCH,元始珍珠,PRIMPEARL,ELDRITCHMINOR,,TB.PRIMPEARL;WG.PRIMPEARL,0,0,8xAer;8xTerra;8xIgnis;8xAqua;8xOrdo;8xPerditio,1xitem.ItemEldritchObject@3,,,0,4
ELDRITCH,元始节点操纵,PRIMNODE,PRIMPEARL,,,1,1,1xAuram;1xPraecantatio;1xOrdo;1xPerditio,,,,0,6
ELDRITCH,虚空金属杖端,CAP_void,CAP_thaumium;VOIDMETAL,,,1,1,12xAuram;12xVacuos;9xAlienis;9xPraecantatio;6xInstrumentum;6xTerra;3xTenebrae,,,,5,-1
ELDRITCH,虚空金属,VOIDMETAL,THAUMIUM;ELDRITCHMINOR,,GADOMANCY.PSEUDO.VOIDMETAL;TB.VOIDMETAL,1,1,12xVacuos;12xMetallum;9xTenebrae;9xAlienis;6xGelum;3xTerra,,,,2,-2
ELDRITCH,极元始珍珠,BIG_PEARL,PRIMPEARL,,,0,0,8xTerminus;16xPraecantatio,,,,-1,8
ELDRITCH,血腥仪式,CRIMSONRITES,ELDRITCHMAJOR,,,5,5,12xAlienis;6xPraecantatio;3xCognitio;12xSpiritus;9xVacuos;2xInfernus;5xVitium,,,,-3,-3
thaumicenergistics,源质谐振仓,thaumicenergistics.TEESSVIBCMBR,thaumicenergistics.TECORES,,,0,0,18xVitreus;15xMachina;12xPotentia;9xPraecantatio;6xMotus;3xAqua,,,,1,-4
thaumicenergistics,傀儡核心:使用,thaumicenergistics.Pseudo.COREUSE,,,,0,0,<empty>,,,,3,-6
thaumicenergistics,高级注魔供应器,thaumicenergistics.TEADVINFPROV,thaumicenergistics.TEINFPROV,,,0,0,1xMachina;1xPraecantatio;1xPermutatio;1xMotus;1xInstrumentum;1xCognitio;1xSensus,,,,-7,-2
thaumicenergistics,赛特斯石英复制,thaumicenergistics.TECERTUSDUPE,thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION,ALCHEMICALDUPLICATION,,0,0,9xVitreus;6xPraecantatio;9xLucrum;3xPermutatio,1xgt.metaitem.01@8516,,,-5,-5
thaumicenergistics,奥术合成终端,thaumicenergistics.TEARCANETERM,thaumicenergistics.TERESEARCH,,,0,0,15xInstrumentum;12xFabrico;9xPotentia;6xMachina;3xVacuos,,,,2,-1
thaumicenergistics,源质蒸馏,thaumicenergistics.Pseudo.DISTILESSENTIA,,,,0,0,<empty>,,,,-2,0
thaumicenergistics,掌控魔力,thaumicenergistics.Pseudo.VISPOWER,,,,0,0,<empty>,,,,4,0
thaumicenergistics,元件显微学,thaumicenergistics.TECELLMICROSCOPE,thaumicenergistics.TERESEARCH,,,0,0,5xVacuos;5xPotentia;3xVitreus;3xMetallum,,,,4,-4
thaumicenergistics,奥术装配室,thaumicenergistics.TEARCANEASSEMBLER,thaumicenergistics.TEVISINT;thaumicenergistics.Pseudo.SCEPTRE,thaumicenergistics.TEARCANETERM,,0,0,24xLucrum;21xFabrico;18xMachina;15xCognitio;12xPermutatio;9xAuram;6xPraecantatio;3xAqua,,,,6,-1
thaumicenergistics,注魔供应器,thaumicenergistics.TEINFPROV,thaumicenergistics.TEIO;thaumicenergistics.Pseudo.MIRROR;thaumicenergistics.Pseudo.INFUSION,MIRROR;INFUSION,,0,0,21xPermutatio;18xMotus;15xSensus;12xMachina;9xPraecantatio;6xAlienis;3xSpiritus,,,,-5,-2
thaumicenergistics,法杖核心: AE扳手,thaumicenergistics.TEFOCUSWRENCH,thaumicenergistics.Pseudo.FOCUSFIRE,,,0,0,18xIgnis;15xAer;12xMachina;9xInstrumentum;6xPraecantatio;3xMetallum,,,,-3,-7
thaumicenergistics,数位化源质运输,thaumicenergistics.TEIO,thaumicenergistics.TECORES;thaumicenergistics.Pseudo.TUBEFILTER,TUBEFILTER,,0,0,18xMotus;15xMachina;12xMetallum;9xVitreus;6xAer;3xAqua,,,,-2,-2
thaumicenergistics,源质数位化,thaumicenergistics.TECORES,thaumicenergistics.TERESEARCH;thaumicenergistics.Pseudo.DISTILESSENTIA,DISTILESSENTIA,,0,0,12xCognitio;9xPraecantatio;6xMachina;9xLimus;3xPermutatio,,,,0,-2
thaumicenergistics,神秘能源,thaumicenergistics.TERESEARCH,,,,0,0,<empty>,,,,0,0
thaumicenergistics,傀儡核心:聚集,thaumicenergistics.Pseudo.COREGATHER,,,,0,0,<empty>,,,,1,-6
thaumicenergistics,高级源质管道,thaumicenergistics.Pseudo.TUBEFILTER,,,,0,0,<empty>,,,,-3,0
thaumicenergistics,神秘齿轮箱,thaumicenergistics.TETHAUMGBOX,thaumicenergistics.TEIRONGEARBOX;thaumicenergistics.Pseudo.COREUSE,COREUSE,,0,0,15xTerra;12xMachina;9xMetallum;6xPraecantatio;3xPermutatio,,,,4,-6
thaumicenergistics,Vis中继接口,thaumicenergistics.TEVISINT,thaumicenergistics.TEARCANETERM;thaumicenergistics.Pseudo.VISPOWER,VISPOWER,,0,0,21xVacuos;18xPotentia;15xAuram;12xMetallum;9xCognitio;6xMachina;3xAqua,,,,4,-1
thaumicenergistics,注魔,thaumicenergistics.Pseudo.INFUSION,,,,0,0,<empty>,,,,-6,0
thaumicenergistics,数位化源质存储,thaumicenergistics.TESTORAGE,thaumicenergistics.TERESEARCH;thaumicenergistics.Pseudo.DISTILESSENTIA;thaumicenergistics.Pseudo.WARDEDARCANA,DISTILESSENTIA,,0,0,21xVacuos;18xPotentia;15xVitreus;12xMetallum;9xCognitio;6xAqua;3xMotus,,,,0,2
thaumicenergistics,知识记录仪,thaumicenergistics.TEKNOWLEDGEINSCRIBER,thaumicenergistics.TEARCANEASSEMBLER,,,0,0,18xCognitio;15xMachina;12xFabrico;9xPermutatio;6xPraecantatio;3xAlienis,,,,6,0
thaumicenergistics,无线傀儡背包,thaumicenergistics.TEGOLEMWIFIBACKPACK,thaumicenergistics.TECORES;COREGATHER;thaumicenergistics.Pseudo.COREGATHER,,,0,0,21xVacuos;18xPotentia;15xAuram;12xCognitio;9xTutamen;6xMotus;3xPermutatio,,,,0,-6
thaumicenergistics,炼金复制,thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION,,,,0,0,<empty>,,,,-5,-6
thaumicenergistics,铁齿轮箱,thaumicenergistics.TEIRONGEARBOX,,,,0,0,15xTerra;15xMetallum;9xMachina;6xPermutatio,,,,4,-5
thaumicenergistics,魔镜,thaumicenergistics.Pseudo.MIRROR,,,,0,0,<empty>,,,,-4,0
thaumicenergistics,蒸馏编码台,thaumicenergistics.TEDISTILLATIONPATTERNENCODER,thaumicenergistics.TEIO,,,0,0,21xOrdo;18xFabrico;15xPermutatio;12xPerditio;9xMachina;6xLucrum;3xCognitio,,,,-4,-4
thaumicenergistics,源质供应器,thaumicenergistics.TEESSPROV,thaumicenergistics.TEIO,INFUSION;TUBEFILTER,,0,0,21xSensus;18xPraecantatio;15xLucrum;12xMetallum;9xOrdo;6xPotentia;3xMachina,,,,-2,-4
thaumicenergistics,守护之奥术,thaumicenergistics.Pseudo.WARDEDARCANA,,,,0,0,<empty>,,,,1,2
thaumicenergistics,法杖核心,thaumicenergistics.Pseudo.FOCUSFIRE,,,,0,0,<empty>,,,,-4,-7
thaumicenergistics,工艺权杖,thaumicenergistics.Pseudo.SCEPTRE,,,,0,0,<empty>,,,,5,0
NEWHORIZONS,魔法木头,MAGICALWOOD,EMINENCESTONE,,,0,0,15xPraecantatio;12xLucrum;9xArbor;6xCognitio;3xPannus,,,,-2,6
NEWHORIZONS,魔法黑曜石块,MAGICOBSIDIAN,INFUSION,,,1,1,8xPerditio;8xTerra,,,,2,4
NEWHORIZONS,§4§l§kU§c§l§kL§6§l§kT§e§l§kI§2§l§kM§a§l§kA§b§l§kT§3§l§kE§r §6§l茶,KT_UltimateTea,INFUSION;DEZILSMARSHMALLOW,,,10,10,1xPraecantatio;1xSano;1xHerba;1xPermutatio,,,,-2,4
NEWHORIZONS,附魔台,ENCHANTINGTABLE,NITOR;ALUMENTUM,,,0,0,15xPraecantatio;12xFabrico;9xCognitio;6xPotentia,,,,0,0
NEWHORIZONS,自动附魔台,AUTOENCHANTINGTABLE,ENCHANTINGTABLE,,,1,1,15xPraecantatio;12xFabrico;9xCognitio;6xPotentia,,,,0,2
NEWHORIZONS,熔岩晶体,LAVACRYSTAL,ENCHANTINGTABLE,,,0,0,15xIgnis;12xPraecantatio;9xVacuos;6xPerditio,,,,2,-2
NEWHORIZONS,漆黑之门,PORTALDEEPDARK,PORTALMILLENIUM;ICHOR,,,32,32,27xVacuos;24xTempus;21xLuxuria;12xGula;9xSuperbia,,,,2,8
NEWHORIZONS,泰拉强化,MECHANICALARMOR_TERRASTEEL,MECHANICALARMOR_GOGGLES;BH_NATURA_PYLON;BH_ALFHEIM,,,2,1,48xHerba;24xTutamen;12xPraecantatio;8xFabrico,,,,-8,2
NEWHORIZONS,地狱金属,HELLISHMETAL,,,,0,0,15xInfernus;12xLucrum;6xFames;3xIgnis,,,,0,6
NEWHORIZONS,红心容器,REDHEARTCANISTER,REDHEART,,,1,1,15xMetallum;15xLucrum;12xSano;9xIgnis;6xMortuus;3xExanimis,,,,0,-8
NEWHORIZONS,高级末影储罐,ENDERTANK,ENDERCHEST,,,0,0,15xMetallum;15xElectrum;12xMachina;9xIgnis;6xLucrum;3xSensus,,,,-4,2
NEWHORIZONS,信标,BEACON,INFUSION,,,1,1,15xAlienis;12xPraecantatio;9xAuram;6xFames,,,,4,0
NEWHORIZONS,贤者阔步之靴,MECHANICALARMOR_ARCHMAGE_STRIDERS,MECHANICALARMOR_APPRENTICE_STRIDERS;OCULUS;ADVANCEDROBES;QuantumBootsoftheTraveller,,,2,1,32xTutamen;16xPraecantatio;8xFabrico,,,,-8,6
NEWHORIZONS,末影袋子,ENDERPOUCHE,ENDERTANK,,,0,0,15xLucrum;15xVitreus;12xMetallum;9xElectrum;6xMachina;3xAlienis,,,,-4,4
NEWHORIZONS,下界合金套装,NetheriteArmour,ELDRITCHMINOR,,,2,1,15xInfernus;12xLucrum;12xPraecantatio;9xSpiritus;6xFames;3xIgnis,,,,6,6
NEWHORIZONS,黄心容器,YELLOWHEARTCANISTER,YELLOWHEART,,,2,1,15xMetallum;15xLucrum;12xSano;9xPraecantatio;6xMortuus;3xExanimis,,,,-2,-9
NEWHORIZONS,苔藓球,BALLOFMOSS,SILKYCRYSTAL;LAVACRYSTAL,,,0,0,15xSano;12xTerra;9xInstrumentum,,,,0,-4
NEWHORIZONS,微型绿心,GREENHEART,YELLOWHEART,,,2,1,15xInfernus;12xLucrum;12xPraecantatio;9xSpiritus;6xFames;3xCorpus,,,,-4,-7
NEWHORIZONS,天使方块,ANGELBLOCK,MAGICALWOOD,,,0,0,15xAer;12xLucrum;9xIgnis;6xTerra,,,,-2,8
NEWHORIZONS,微型红心,REDHEART,RUNICAUGMENTATION;BALLOFMOSS,,,0,0,15xIgnis;12xPraecantatio;9xSano;6xMortuus;3xExanimis,,,,0,-6
NEWHORIZONS,精致珠宝,SILKYCRYSTAL,ENCHANTINGTABLE,,,0,0,15xPannus;2xLucrum;9xInstrumentum;6xAer;3xPraecantatio,,,,-2,-2
NEWHORIZONS,绿心容器,GREENHEARTCANISTER,GREENHEART,,,2,2,15xInfernus;15xMetallum;12xLucrum;12xSano;12xPraecantatio;9xSpiritus;6xFames;3xCorpus,,,,-4,-9
NEWHORIZONS,潜影盒,SHULKER,HUNGRYCHEST,,,0,0,15xInfernus;12xLucrum;12xPraecantatio;9xSpiritus;6xFames;3xCorpus,,,,-6,6
NEWHORIZONS,酿造台,BREWINGSTAND,,,,0,0,15xPraecantatio;15xFabrico;12xCognitio;12xPerditio;9xIgnis;6xTerra;3xAqua,,,,2,0
NEWHORIZONS,微型黄心,YELLOWHEART,REDHEART,,,0,0,15xMortuus;12xPraecantatio;9xExanimis;6xSano;3xIgnis,,,,-2,-7
NEWHORIZONS,邪术阔步之靴,MECHANICALARMOR_ELDRITCH_STRIDERS,MECHANICALARMOR_ARCHMAGE_STRIDERS;ShadowClothGTNH;ICHOR_CLOTH;KnightRobesGTNH;TB_EMT_Tainted_Compat,,,5,5,48xAlienis;32xTutamen;16xPraecantatio;12xFabrico;6xAer,,,,-8,8
NEWHORIZONS,鞘翅,ELYTRA,FeatherWings,,,0,0,15xAer;12xLucrum;12xPraecantatio;9xSpiritus;12xMotus;3xTempestas,,,,-4,6
NEWHORIZONS,祛魔台,DISENCHANTINGTABLE,ENCHANTINGTABLE,,,2,1,21xAlienis;18xPerditio;15xPraecantatio;12xFabrico;9xCognitio;6xPotentia,,,,2,2
NEWHORIZONS,天使指环,EXURINGS_CRAFTING,ICHORIUM;BH_ALFHEIM;ANGELBLOCK;ALCHEMICCHEMSTRYSET,,,8,8,20xPraecantatio;20xVolatus;10xInstrumentum;5xLucrum;5xAer,,,,0,8
NEWHORIZONS,錾制显赫之石,EMINENCESTONE,INFUSION,,,0,0,15xAlienis;12xSensus;9xTerra;6xAer,,,,0,4
NEWHORIZONS,幽魂护身符,GHOSTAMULET,ENCHANTINGTABLE;BREWINGSTAND,,,2,1,21xPotentia;18xAuram;15xInfernus;12xLucrum;12xPraecantatio;9xSpiritus;6xAlienis;3xCorpus,,,,4,2
