Name,ID,Has Item,Mod,Class,Display Name
ExtraUtilities:color_stone,457,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 石头 (白色)
ExtraUtilities:color_quartzBlock,458,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 石英块 (白色)
ExtraUtilities:color_hellsand,459,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 灵魂沙 (白色)
ExtraUtilities:color_redstoneLight,460,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 红石灯 (白色)
ExtraUtilities:color_brick,461,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 砖块 (白色)
ExtraUtilities:color_stonebrick,462,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 圆石 (白色)
ExtraUtilities:color_blockLapis,463,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 青金石块 (白色)
ExtraUtilities:color_obsidian,464,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 黑曜石 (白色)
ExtraUtilities:color_blockRedstone,465,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 红石块 (白色)
ExtraUtilities:color_blockCoal,466,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,染色 煤炭块 (白色)
ExtraUtilities:cobblestone_compressed,467,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCobblestoneCompressed,压缩圆石
ExtraUtilities:conveyor,468,true,ExtraUtilities,com.rwtema.extrautils.block.BlockConveyor,传送带
ExtraUtilities:filing,469,true,ExtraUtilities,com.rwtema.extrautils.block.BlockFilingCabinet,文档柜
ExtraUtilities:greenscreen,470,true,ExtraUtilities,com.rwtema.extrautils.block.BlockGreenScreen,苍雪之纯色光屏(白)
ExtraUtilities:trading_post,471,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTradingPost,贸易站
ExtraUtilities:sound_muffler,472,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSoundMuffler,消音器
ExtraUtilities:extractor_base,473,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferNode,传输节点(物品)
ExtraUtilities:extractor_base_remote,474,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockRetrievalNode,检索节点(物品)
ExtraUtilities:pipes,475,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,运输管道
ExtraUtilities:pipes.1,476,true,ExtraUtilities,com.rwtema.extrautils.tileentity.transfernodes.BlockTransferPipe,超越分配管道
ExtraUtilities:cursedearthside,477,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCursedEarth,诅咒之土
ExtraUtilities:trashcan,478,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTrashCan,垃圾桶
ExtraUtilities:spike_base,479,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpike,铁锥
ExtraUtilities:spike_base_diamond,480,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeDiamond,钻石锥刺
ExtraUtilities:spike_base_gold,481,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeGold,黄金锥刺
ExtraUtilities:spike_base_wood,482,true,ExtraUtilities,com.rwtema.extrautils.block.BlockSpikeWood,木质锥刺
ExtraUtilities:enderThermicPump,483,true,ExtraUtilities,com.rwtema.extrautils.block.BlockEnderthermicPump,末影岩浆泵
ExtraUtilities:enderQuarry,484,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderQuarry,末影采石场
ExtraUtilities:enderQuarryUpgrade,485,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockQuarryUpgrades,末影采石场升级基座
ExtraUtilities:timer,486,true,ExtraUtilities,com.rwtema.extrautils.block.BlockTimer,红石钟
ExtraUtilities:magnumTorch,487,true,ExtraUtilities,com.rwtema.extrautils.block.BlockMagnumTorch,卓越火炬
ExtraUtilities:drum,488,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDrum,筒
ExtraUtilities:generator,489,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,生存者发电机
ExtraUtilities:generator.8,490,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,生存者发电机
ExtraUtilities:generator.64,491,true,ExtraUtilities,com.rwtema.extrautils.tileentity.generators.BlockGenerator,生存者发电机
ExtraUtilities:dark_portal,492,true,ExtraUtilities,com.rwtema.extrautils.block.BlockPortal,漆黑之门
ExtraUtilities:etherealglass,493,true,ExtraUtilities,com.rwtema.extrautils.block.BlockEtherealStone,天域玻璃
TConstruct:liquid.slime,494,true,TConstruct,tconstruct.blocks.slime.SlimeFluid,液态史莱姆
TConstruct:MeatBlock,495,true,TConstruct,tconstruct.world.blocks.MeatBlock,火腿块
TConstruct:WoolSlab1,496,true,TConstruct,tconstruct.blocks.SlabBase,羊毛台阶
TConstruct:WoolSlab2,497,true,TConstruct,tconstruct.blocks.SlabBase,淡灰色羊毛台阶
TConstruct:trap.punji,498,true,TConstruct,tconstruct.blocks.traps.Punji,尖竹钉
TConstruct:trap.barricade.oak,499,true,TConstruct,tconstruct.blocks.traps.BarricadeBlock,橡木篱笆
TConstruct:trap.barricade.spruce,500,true,TConstruct,tconstruct.blocks.traps.BarricadeBlock,云杉木篱笆
TConstruct:trap.barricade.birch,501,true,TConstruct,tconstruct.blocks.traps.BarricadeBlock,白桦木篱笆
TConstruct:trap.barricade.jungle,502,true,TConstruct,tconstruct.blocks.traps.BarricadeBlock,丛林木篱笆
TConstruct:explosive.slime,503,true,TConstruct,tconstruct.world.blocks.SlimeExplosive,SDX黏性炸药
TConstruct:slime.gel,504,true,TConstruct,tconstruct.blocks.slime.SlimeGel,蓝色凝固史莱姆块
TConstruct:slime.grass,505,true,TConstruct,tconstruct.blocks.slime.SlimeGrass,史莱姆草方块
TConstruct:slime.grass.tall,506,true,TConstruct,tconstruct.blocks.slime.SlimeTallGrass,史莱姆草
TConstruct:slime.leaves,507,true,TConstruct,tconstruct.blocks.slime.SlimeLeaves,史莱姆树叶
TConstruct:slime.sapling,508,true,TConstruct,tconstruct.blocks.slime.SlimeSapling,史莱姆树苗
TConstruct:slime.channel,509,true,TConstruct,tconstruct.world.blocks.ConveyorBase,史莱姆通道
TConstruct:blood.channel,510,true,TConstruct,tconstruct.world.blocks.ConveyorBase,血通道
TConstruct:slime.pad,511,true,TConstruct,tconstruct.world.blocks.SlimePad,弹跳板
TConstruct:decoration.stonetorch,512,true,TConstruct,tconstruct.world.blocks.StoneTorch,石柄火把
TConstruct:decoration.stoneladder,513,true,TConstruct,tconstruct.world.blocks.StoneLadder,石头梯子
TConstruct:decoration.multibrick,514,true,TConstruct,tconstruct.tools.blocks.MultiBrick,黑曜石砖块
TConstruct:decoration.multibrickfancy,515,true,TConstruct,tconstruct.tools.blocks.MultiBrickFancy,精致黑曜石砖块
TConstruct:decoration.multibrickmetal,516,true,TConstruct,tconstruct.tools.blocks.MultiBrickMetal,锌曜钢砖块
TConstruct:ore.berries.one,517,true,TConstruct,tconstruct.world.blocks.OreberryBush,铁矿莓丛
TConstruct:ore.berries.two,518,true,TConstruct,tconstruct.world.blocks.OreberryBushEssence,铝矿莓丛
TConstruct:SearedBrick,519,true,TConstruct,tconstruct.smeltery.blocks.MetalOre,地狱岩碎片
TConstruct:GravelOre,520,true,TConstruct,tconstruct.world.blocks.GravelOre,铁矿沙砾
TConstruct:MetalBlock,521,true,TConstruct,tconstruct.world.blocks.TMetalBlock,钴块
TConstruct:ToolStationBlock,522,true,TConstruct,tconstruct.tools.blocks.ToolStationBlock,工具组装台
TConstruct:ToolForgeBlock,523,true,TConstruct,tconstruct.tools.blocks.ToolForgeBlock,工具装配台
TConstruct:CraftingStation,524,true,TConstruct,tconstruct.tools.blocks.CraftingStationBlock,合成站
TConstruct:CraftingSlab,525,true,TConstruct,tconstruct.tools.blocks.CraftingSlab,合成站
TConstruct:FurnaceSlab,526,true,TConstruct,tconstruct.tools.blocks.FurnaceSlab,半砖熔炉
TConstruct:HeldItemBlock,527,true,TConstruct,tconstruct.tools.blocks.EquipBlock,煎锅
TConstruct:BattleSignBlock,528,true,TConstruct,tconstruct.tools.blocks.BattlesignBlock,战斗牌子
TConstruct:CraftedSoil,529,true,TConstruct,tconstruct.world.blocks.SoilBlock,黏滑泥泞
TConstruct:fluid.molten.iron,530,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融铁
TConstruct:fluid.molten.gold,531,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融金
TConstruct:fluid.molten.copper,532,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融铜
TConstruct:fluid.molten.tin,533,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融锡
TConstruct:fluid.molten.aluminum,534,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融铝
TConstruct:fluid.molten.cobalt,535,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融钴
TConstruct:fluid.molten.ardite,536,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融阿迪特
TConstruct:fluid.molten.bronze,537,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融青铜
TConstruct:fluid.molten.alubrass,538,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融铝黄铜
TConstruct:fluid.molten.manyullyn,539,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融玛玉灵
TConstruct:fluid.molten.alumite,540,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融锌曜钢
TConstruct:fluid.molten.obsidian,541,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融黑曜石
TConstruct:fluid.molten.steel,542,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融钢
TConstruct:fluid.molten.glass,543,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融玻璃
TConstruct:molten.stone,544,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融石头
TConstruct:molten.emerald,545,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融绿宝石
TConstruct:molten.quartz,546,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融下界石英
TConstruct:fluid.molten.nickel,547,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融镍
TConstruct:fluid.molten.lead,548,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融铅
TConstruct:fluid.molten.silver,549,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融银
TConstruct:fluid.molten.shiny,550,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融铂金
TConstruct:fluid.molten.invar,551,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融殷钢
TConstruct:fluid.molten.electrum,552,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融琥珀金
TConstruct:fluid.ender,553,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融末影珍珠
TConstruct:fluid.molten.lumium,554,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融流明
TConstruct:fluid.molten.signalum,555,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融信素
TConstruct:fluid.molten.mithril,556,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融蕴魔金属
TConstruct:fluid.molten.enderium,557,true,TConstruct,tconstruct.smeltery.blocks.TConstructFluid,熔融末影
TConstruct:liquid.blood,558,true,TConstruct,tconstruct.smeltery.blocks.BloodBlock,血
TConstruct:liquid.glue,559,true,TConstruct,tconstruct.smeltery.blocks.GlueFluid,凝胶
TConstruct:fluid.molten.pigiron,560,true,TConstruct,tconstruct.smeltery.blocks.PigIronMoltenBlock,熔融生铁
TConstruct:SearedSlab,561,true,TConstruct,tconstruct.smeltery.blocks.SearedSlab,焦黑砖块台阶
TConstruct:SpeedSlab,562,true,TConstruct,tconstruct.smeltery.blocks.SpeedSlab,粗质褐岩台阶
TConstruct:GlueBlock,563,true,TConstruct,tconstruct.smeltery.blocks.GlueBlock,凝胶方块
TConstruct:Smeltery,564,true,TConstruct,tconstruct.smeltery.blocks.SmelteryBlock,冶炼炉控制器
TConstruct:SmelteryNether,565,true,TConstruct,tconstruct.smeltery.blocks.SmelteryBlock,冶炼炉控制器
TConstruct:LavaTank,566,true,TConstruct,tconstruct.smeltery.blocks.LavaTankBlock,焦黑储罐
TConstruct:LavaTankNether,567,true,TConstruct,tconstruct.smeltery.blocks.LavaTankBlock,焦黑储罐
TConstruct:SearedBlock,568,true,TConstruct,tconstruct.smeltery.blocks.SearedBlock,浇铸台
TConstruct:SearedBlockNether,569,true,TConstruct,tconstruct.smeltery.blocks.SearedBlock,浇铸台
TConstruct:CastingChannel,570,true,TConstruct,tconstruct.smeltery.blocks.CastingChannelBlock,浇注道
TConstruct:SpeedBlock,571,true,TConstruct,tconstruct.smeltery.blocks.SpeedBlock,粗质褐岩
TConstruct:GlassBlock,572,true,TConstruct,tconstruct.smeltery.blocks.GlassBlockConnected,通透玻璃
TConstruct:GlassPane,573,true,TConstruct,tconstruct.smeltery.blocks.GlassPaneConnected,通透玻璃板
TConstruct:GlassBlock.StainedClear,574,true,TConstruct,tconstruct.smeltery.blocks.GlassBlockConnectedMeta,白色玻璃
TConstruct:GlassPaneClearStained,575,true,TConstruct,tconstruct.smeltery.blocks.GlassPaneConnectedMeta,白色玻璃板
TConstruct:Redstone.Landmine,576,true,TConstruct,tconstruct.mechworks.blocks.BlockLandmine,地雷
TConstruct:Armor.DryingRack,577,true,TConstruct,tconstruct.armor.blocks.DryingRack,晾干架
adventurebackpack:blockBackpack,578,true,adventurebackpack,com.darkona.adventurebackpack.block.BlockAdventureBackpack,探险背包
adventurebackpack:blockSleepingBag,579,true,adventurebackpack,com.darkona.adventurebackpack.block.BlockSleepingBag,睡袋
adventurebackpack:blockCampFire,580,true,adventurebackpack,com.darkona.adventurebackpack.block.BlockCampFire,篝火
appliedenergistics2:tile.OreQuartz,581,true,appliedenergistics2,appeng.block.solids.OreQuartz,赛特斯石英矿石
appliedenergistics2:tile.OreQuartzCharged,582,true,appliedenergistics2,appeng.block.solids.OreQuartzCharged,充能赛特斯石英矿石
appliedenergistics2:tile.BlockMatrixFrame,583,true,appliedenergistics2,appeng.block.spatial.BlockMatrixFrame,矩阵框架
appliedenergistics2:tile.BlockQuartz,584,true,appliedenergistics2,appeng.block.solids.BlockQuartz,赛特斯石英块
appliedenergistics2:tile.BlockQuartzPillar,585,true,appliedenergistics2,appeng.block.solids.BlockQuartzPillar,赛特斯竖纹石英块
appliedenergistics2:tile.BlockQuartzChiseled,586,true,appliedenergistics2,appeng.block.solids.BlockQuartzChiseled,錾制赛特斯石英块
appliedenergistics2:tile.BlockQuartzGlass,587,true,appliedenergistics2,appeng.block.solids.BlockQuartzGlass,石英玻璃
appliedenergistics2:tile.BlockQuartzLamp,588,true,appliedenergistics2,appeng.block.solids.BlockQuartzLamp,聚能石英玻璃
appliedenergistics2:tile.BlockQuartzTorch,589,true,appliedenergistics2,appeng.block.misc.BlockQuartzTorch,充能石英火把
appliedenergistics2:tile.BlockFluix,590,true,appliedenergistics2,appeng.block.solids.BlockFluix,福鲁伊克斯块
appliedenergistics2:tile.BlockSkyStone,591,true,appliedenergistics2,appeng.block.solids.BlockSkyStone,陨石
appliedenergistics2:tile.BlockSkyChest,592,true,appliedenergistics2,appeng.block.storage.BlockSkyChest,陨石箱子
appliedenergistics2:tile.BlockSkyCompass,593,true,appliedenergistics2,appeng.block.misc.BlockSkyCompass,陨石罗盘
appliedenergistics2:tile.BlockInscriber,594,true,appliedenergistics2,appeng.block.misc.BlockInscriber,压印器
appliedenergistics2:tile.BlockAdvancedInscriber,595,true,appliedenergistics2,appeng.block.misc.BlockAdvancedInscriber,高级压印器
appliedenergistics2:tile.BlockWireless,596,true,appliedenergistics2,appeng.block.networking.BlockWireless,ME无线访问点
appliedenergistics2:tile.BlockCharger,597,true,appliedenergistics2,appeng.block.misc.BlockCharger,充能器
appliedenergistics2:tile.BlockTinyTNT,598,true,appliedenergistics2,appeng.block.misc.BlockTinyTNT,迷你TNT
appliedenergistics2:tile.BlockSecurity,599,true,appliedenergistics2,appeng.block.misc.BlockSecurity,ME安全终端
appliedenergistics2:tile.BlockStorageReshuffle,600,true,appliedenergistics2,appeng.block.misc.BlockStorageReshuffle,ME存储整理器
appliedenergistics2:tile.BlockQuantumRing,601,true,appliedenergistics2,appeng.block.qnb.BlockQuantumRing,ME量子环
appliedenergistics2:tile.BlockQuantumLinkChamber,602,true,appliedenergistics2,appeng.block.qnb.BlockQuantumLinkChamber,ME量子链接仓
appliedenergistics2:tile.BlockSpatialPylon,603,true,appliedenergistics2,appeng.block.spatial.BlockSpatialPylon,空间塔
appliedenergistics2:tile.BlockSpatialIOPort,604,true,appliedenergistics2,appeng.block.spatial.BlockSpatialIOPort,空间IO端口
appliedenergistics2:tile.BlockSpatialLinkChamber,605,true,appliedenergistics2,appeng.block.spatial.BlockSpatialLinkChamber,空间链接舱
appliedenergistics2:tile.BlockSpatialNetworkRelay,606,true,appliedenergistics2,appeng.block.spatial.BlockSpatialNetworkRelay,空间网络中继
appliedenergistics2:tile.BlockCableBus,607,true,appliedenergistics2,appeng.block.networking.BlockCableBus,AE线缆/总线
appliedenergistics2:tile.BlockController,608,true,appliedenergistics2,appeng.block.networking.BlockController,ME控制器
appliedenergistics2:tile.BlockCreativeEnergyController,609,true,appliedenergistics2,appeng.block.networking.BlockCreativeEnergyController,ME中子注入控制器
appliedenergistics2:tile.BlockDrive,610,true,appliedenergistics2,appeng.block.storage.BlockDrive,ME驱动器
appliedenergistics2:tile.BlockChest,611,true,appliedenergistics2,appeng.block.storage.BlockChest,ME箱子
appliedenergistics2:tile.BlockInterface,612,true,appliedenergistics2,appeng.block.misc.BlockInterface,ME接口
appliedenergistics2:tile.BlockCellWorkbench,613,true,appliedenergistics2,appeng.block.misc.BlockCellWorkbench,元件工作台
appliedenergistics2:tile.BlockIOPort,614,true,appliedenergistics2,appeng.block.storage.BlockIOPort,ME-IO端口
appliedenergistics2:tile.BlockCondenser,615,true,appliedenergistics2,appeng.block.misc.BlockCondenser,物质聚合器
appliedenergistics2:tile.BlockEnergyAcceptor,616,true,appliedenergistics2,appeng.block.networking.BlockEnergyAcceptor,能源接收器
appliedenergistics2:tile.BlockVibrationChamber,617,true,appliedenergistics2,appeng.block.misc.BlockVibrationChamber,谐振仓
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,618,true,appliedenergistics2,appeng.block.misc.BlockQuartzGrowthAccelerator,晶体催生器
appliedenergistics2:tile.BlockEnergyCell,619,true,appliedenergistics2,appeng.block.networking.BlockEnergyCell,能源元件
appliedenergistics2:tile.BlockDenseEnergyCell,620,true,appliedenergistics2,appeng.block.networking.BlockDenseEnergyCell,致密能源元件
appliedenergistics2:tile.BlockCreativeEnergyCell,621,true,appliedenergistics2,appeng.block.networking.BlockCreativeEnergyCell,中子能源元件
appliedenergistics2:tile.BlockCraftingUnit,622,true,appliedenergistics2,appeng.block.crafting.BlockCraftingUnit,合成单元
appliedenergistics2:tile.BlockAdvancedCraftingUnit,623,true,appliedenergistics2,appeng.block.crafting.BlockAdvancedCraftingUnit,64核并行处理单元
appliedenergistics2:tile.BlockCraftingStorage,624,true,appliedenergistics2,appeng.block.crafting.BlockCraftingStorage,1k合成存储器
appliedenergistics2:tile.BlockAdvancedCraftingStorage,625,true,appliedenergistics2,appeng.block.crafting.BlockAdvancedCraftingStorage,256k合成存储器
